20:36:12,57 ,247 ,249 ,456 ,5 ,18.87 ,43.07 ,1003.33 ,82.88
20:36:14,57 ,249 ,249 ,456 ,5 ,18.87 ,43.07 ,1003.33 ,82.93
20:36:15,57 ,250 ,250 ,456 ,5 ,18.87 ,43.04 ,1003.31 ,83.11
20:36:16,57 ,250 ,252 ,456 ,5 ,18.87 ,43.07 ,1003.33 ,82.90
20:36:17,57 ,252 ,252 ,456 ,5 ,18.88 ,43.07 ,1003.38 ,82.54
20:36:18,57 ,252 ,252 ,457 ,5 ,18.87 ,43.10 ,1003.35 ,82.75
20:36:19,57 ,253 ,253 ,457 ,5 ,18.88 ,43.11 ,1003.36 ,82.66
20:36:21,57 ,255 ,255 ,456 ,5 ,18.87 ,43.14 ,1003.34 ,82.84
20:36:22,57 ,255 ,255 ,456 ,5 ,18.88 ,43.11 ,1003.35 ,82.73
20:36:23,57 ,256 ,256 ,456 ,5 ,18.88 ,43.09 ,1003.31 ,83.12
20:36:24,55 ,256 ,256 ,457 ,5 ,18.88 ,43.09 ,1003.36 ,82.71
20:36:25,55 ,259 ,259 ,457 ,5 ,18.88 ,43.10 ,1003.33 ,82.93
20:36:26,55 ,259 ,259 ,457 ,5 ,18.88 ,43.10 ,1003.35 ,82.74
20:36:28,54 ,261 ,261 ,457 ,5 ,18.89 ,43.12 ,1003.35 ,82.78
20:36:29,54 ,261 ,261 ,457 ,5 ,18.88 ,43.14 ,1003.33 ,82.90
20:36:30,54 ,261 ,261 ,457 ,5 ,18.88 ,43.14 ,1003.35 ,82.76
20:36:31,54 ,261 ,261 ,457 ,5 ,18.88 ,43.13 ,1003.34 ,82.83
20:36:32,52 ,261 ,261 ,457 ,5 ,18.89 ,43.13 ,1003.34 ,82.82
20:36:33,52 ,262 ,262 ,457 ,5 ,18.88 ,43.13 ,1003.34 ,82.86
20:36:35,52 ,262 ,262 ,458 ,5 ,18.88 ,43.09 ,1003.35 ,82.76
20:36:36,54 ,262 ,262 ,458 ,5 ,18.88 ,43.07 ,1003.33 ,82.96
20:36:37,54 ,262 ,262 ,458 ,5 ,18.89 ,43.06 ,1003.33 ,82.93
20:36:38,54 ,262 ,262 ,458 ,5 ,18.88 ,43.06 ,1003.32 ,83.03
20:36:39,54 ,262 ,262 ,458 ,5 ,18.89 ,43.07 ,1003.34 ,82.82
20:36:40,54 ,261 ,261 ,458 ,5 ,18.88 ,43.10 ,1003.33 ,82.95
20:36:42,54 ,261 ,261 ,458 ,5 ,18.88 ,43.13 ,1003.32 ,82.98
20:36:43,54 ,261 ,261 ,458 ,5 ,18.89 ,43.14 ,1003.31 ,83.09
20:36:44,55 ,261 ,261 ,458 ,5 ,18.89 ,43.13 ,1003.33 ,82.91
20:36:45,55 ,261 ,261 ,458 ,5 ,18.88 ,43.10 ,1003.31 ,83.08
20:36:46,55 ,261 ,261 ,458 ,5 ,18.88 ,43.08 ,1003.32 ,83.04
20:36:47,55 ,261 ,261 ,459 ,5 ,18.89 ,43.07 ,1003.34 ,82.86
20:36:49,55 ,262 ,262 ,459 ,5 ,18.89 ,43.06 ,1003.34 ,82.86
20:36:50,55 ,262 ,262 ,459 ,5 ,18.88 ,43.02 ,1003.32 ,83.01
20:36:51,55 ,262 ,262 ,459 ,5 ,18.89 ,43.04 ,1003.35 ,82.76
20:36:52,55 ,262 ,262 ,459 ,5 ,18.89 ,43.05 ,1003.32 ,83.03
20:36:53,55 ,264 ,264 ,459 ,5 ,18.89 ,43.01 ,1003.33 ,82.93
20:36:55,55 ,264 ,264 ,459 ,5 ,18.88 ,42.99 ,1003.33 ,82.94
20:36:56,55 ,264 ,264 ,459 ,5 ,18.89 ,42.97 ,1003.32 ,82.98
20:36:57,55 ,264 ,264 ,459 ,5 ,18.89 ,42.96 ,1003.31 ,82.87
20:36:58,55 ,265 ,265 ,459 ,5 ,18.88 ,43.01 ,1003.31 ,83.08
20:36:59,55 ,265 ,265 ,459 ,5 ,18.88 ,43.00 ,1003.31 ,83.05
20:37:00,55 ,265 ,265 ,459 ,5 ,18.89 ,43.00 ,1003.34 ,82.86
20:37:02,55 ,265 ,265 ,460 ,5 ,18.89 ,42.99 ,1003.32 ,82.99
20:37:03,55 ,265 ,265 ,460 ,5 ,18.89 ,43.00 ,1003.32 ,83.03
20:37:04,55 ,267 ,267 ,460 ,5 ,18.88 ,43.01 ,1003.31 ,83.10
20:37:05,55 ,267 ,267 ,460 ,5 ,18.88 ,43.02 ,1003.34 ,82.84
20:37:06,54 ,267 ,267 ,460 ,5 ,18.88 ,43.04 ,1003.30 ,83.14
20:37:07,54 ,267 ,267 ,460 ,5 ,18.89 ,43.07 ,1003.34 ,82.84
20:37:09,54 ,267 ,267 ,460 ,5 ,18.89 ,43.07 ,1003.33 ,82.96
20:37:10,52 ,265 ,265 ,460 ,5 ,18.89 ,43.06 ,1003.32 ,82.98
20:37:11,52 ,265 ,265 ,460 ,5 ,18.89 ,43.04 ,1003.31 ,83.05
20:37:12,52 ,265 ,265 ,460 ,5 ,18.88 ,43.02 ,1003.34 ,82.83
20:37:13,52 ,265 ,265 ,460 ,5 ,18.89 ,43.01 ,1003.31 ,83.05
20:37:14,51 ,265 ,265 ,460 ,5 ,18.89 ,43.04 ,1003.32 ,82.97
20:37:16,51 ,265 ,265 ,460 ,5 ,18.88 ,43.05 ,1003.33 ,82.91
20:37:17,51 ,265 ,265 ,460 ,5 ,18.88 ,43.05 ,1003.30 ,83.15
20:37:18,51 ,265 ,265 ,460 ,5 ,18.89 ,43.05 ,1003.34 ,82.82
20:37:19,49 ,264 ,264 ,460 ,5 ,18.89 ,43.06 ,1003.35 ,82.79
20:37:20,49 ,264 ,264 ,460 ,5 ,18.89 ,43.06 ,1003.31 ,83.05
20:37:21,49 ,264 ,264 ,460 ,5 ,18.89 ,43.06 ,1003.34 ,82.93
20:37:23,49 ,264 ,264 ,460 ,5 ,18.89 ,43.04 ,1003.32 ,83.03
20:37:24,49 ,264 ,264 ,460 ,5 ,18.89 ,43.01 ,1003.34 ,82.85
20:37:25,51 ,264 ,264 ,460 ,5 ,18.89 ,43.00 ,1003.36 ,82.64
20:37:26,51 ,264 ,264 ,460 ,5 ,18.89 ,43.01 ,1003.32 ,83.00
20:37:27,49 ,262 ,262 ,460 ,5 ,18.89 ,43.02 ,1003.32 ,82.98
20:37:28,49 ,262 ,262 ,460 ,5 ,18.89 ,43.00 ,1003.34 ,82.84
20:37:30,49 ,262 ,262 ,460 ,5 ,18.89 ,43.00 ,1003.33 ,82.96
20:37:31,49 ,262 ,262 ,460 ,5 ,18.89 ,42.98 ,1003.33 ,82.95
20:37:32,49 ,262 ,262 ,460 ,5 ,18.88 ,43.01 ,1003.32 ,83.02
20:37:33,49 ,262 ,262 ,460 ,5 ,18.88 ,43.00 ,1003.33 ,82.92
20:37:34,49 ,262 ,262 ,460 ,5 ,18.88 ,43.00 ,1003.34 ,82.85
20:37:35,49 ,264 ,264 ,460 ,5 ,18.88 ,42.98 ,1003.33 ,82.94
20:37:37,49 ,264 ,264 ,460 ,5 ,18.88 ,42.99 ,1003.35 ,82.77
20:38:37,PMS7003  checksum  failed
20:38:38,0 ,0 ,0 ,460 ,5 ,18.87 ,43.11 ,1003.31 ,83.08
20:38:39,0 ,0 ,0 ,460 ,5 ,18.88 ,43.09 ,1003.34 ,82.87
20:38:40,0 ,0 ,0 ,461 ,5 ,18.87 ,43.14 ,1003.32 ,82.97
20:38:41,0 ,0 ,0 ,460 ,5 ,18.87 ,43.11 ,1003.33 ,82.92
20:38:42,0 ,0 ,0 ,460 ,5 ,18.87 ,43.15 ,1003.32 ,83.04
20:38:44,0 ,0 ,0 ,460 ,5 ,18.87 ,43.13 ,1003.32 ,82.97
20:38:45,0 ,0 ,0 ,461 ,5 ,18.87 ,43.13 ,1003.33 ,82.95
20:38:46,0 ,0 ,0 ,461 ,5 ,18.87 ,43.14 ,1003.29 ,83.23
20:38:47,0 ,0 ,0 ,461 ,5 ,18.88 ,43.11 ,1003.30 ,83.17
20:38:48,0 ,0 ,0 ,461 ,5 ,18.88 ,43.11 ,1003.31 ,83.12
20:38:49,0 ,0 ,0 ,461 ,5 ,18.88 ,43.10 ,1003.34 ,82.83
20:38:51,0 ,0 ,0 ,461 ,5 ,18.88 ,43.10 ,1003.32 ,82.97
20:38:52,0 ,0 ,0 ,461 ,5 ,18.87 ,43.10 ,1003.33 ,82.91
20:38:53,0 ,0 ,0 ,461 ,5 ,18.88 ,43.10 ,1003.33 ,82.95
20:38:54,0 ,0 ,0 ,461 ,5 ,18.87 ,43.10 ,1003.32 ,83.04
20:38:55,0 ,0 ,0 ,461 ,5 ,18.88 ,43.10 ,1003.32 ,82.99
20:38:56,0 ,0 ,0 ,461 ,5 ,18.88 ,43.08 ,1003.34 ,82.82
20:38:58,0 ,0 ,0 ,461 ,5 ,18.88 ,43.09 ,1003.34 ,82.80
20:38:59,0 ,0 ,0 ,461 ,5 ,18.88 ,43.07 ,1003.34 ,82.82
20:39:00,0 ,0 ,0 ,461 ,5 ,18.88 ,43.09 ,1003.33 ,82.96
20:39:01,0 ,0 ,0 ,462 ,5 ,18.88 ,43.13 ,1003.35 ,82.78
20:39:02,0 ,0 ,0 ,462 ,5 ,18.89 ,43.12 ,1003.34 ,82.86
20:39:03,0 ,0 ,0 ,462 ,5 ,18.88 ,43.13 ,1003.38 ,82.53
20:39:05,0 ,0 ,0 ,462 ,5 ,18.88 ,43.11 ,1003.35 ,82.78
20:39:06,0 ,0 ,0 ,462 ,5 ,18.89 ,43.10 ,1003.36 ,82.68
20:39:07,0 ,0 ,0 ,462 ,5 ,18.88 ,43.08 ,1003.32 ,83.00
20:39:08,0 ,0 ,0 ,463 ,5 ,18.88 ,43.12 ,1003.32 ,83.04
20:39:09,0 ,0 ,0 ,463 ,5 ,18.89 ,43.10 ,1003.33 ,82.95
20:39:10,0 ,0 ,0 ,463 ,5 ,18.88 ,43.11 ,1003.33 ,82.94
20:39:12,0 ,0 ,0 ,463 ,5 ,18.88 ,43.09 ,1003.30 ,83.19
20:39:13,0 ,0 ,0 ,463 ,5 ,18.89 ,43.07 ,1003.35 ,82.76
20:39:14,0 ,0 ,0 ,463 ,5 ,18.88 ,43.05 ,1003.32 ,82.98
20:39:15,0 ,0 ,0 ,463 ,5 ,18.89 ,43.05 ,1003.32 ,82.99
20:39:16,0 ,0 ,0 ,463 ,5 ,18.88 ,43.04 ,1003.33 ,82.95
20:39:17,0 ,0 ,0 ,464 ,5 ,18.88 ,43.04 ,1003.36 ,82.70
20:39:19,0 ,0 ,0 ,464 ,5 ,18.88 ,43.02 ,1003.35 ,82.75
20:39:20,0 ,0 ,0 ,464 ,5 ,18.88 ,42.99 ,1003.34 ,82.88
20:39:21,0 ,0 ,0 ,464 ,5 ,18.88 ,43.00 ,1003.36 ,82.69
20:39:22,0 ,0 ,0 ,465 ,5 ,18.89 ,42.98 ,1003.34 ,82.81
20:39:23,0 ,0 ,0 ,465 ,5 ,18.88 ,42.99 ,1003.34 ,82.83
20:39:24,0 ,0 ,0 ,465 ,5 ,18.89 ,42.98 ,1003.34 ,82.86
20:39:26,0 ,0 ,0 ,465 ,5 ,18.88 ,42.98 ,1003.35 ,82.78
20:39:27,0 ,0 ,0 ,465 ,5 ,18.88 ,42.98 ,1003.35 ,82.73
20:39:28,0 ,0 ,0 ,465 ,5 ,18.88 ,42.98 ,1003.33 ,82.90
20:39:29,0 ,0 ,0 ,465 ,5 ,18.88 ,42.97 ,1003.35 ,82.73
20:39:30,0 ,0 ,0 ,465 ,5 ,18.89 ,42.97 ,1003.37 ,82.57
20:39:32,0 ,0 ,0 ,465 ,5 ,18.89 ,42.98 ,1003.33 ,82.89
20:39:33,0 ,0 ,0 ,465 ,5 ,18.89 ,42.99 ,1003.32 ,83.00
20:39:34,0 ,0 ,0 ,465 ,5 ,18.89 ,43.01 ,1003.35 ,82.77
20:39:35,0 ,0 ,0 ,465 ,5 ,18.89 ,43.04 ,1003.34 ,82.82
20:39:36,0 ,0 ,0 ,466 ,5 ,18.88 ,43.02 ,1003.34 ,82.84
20:39:37,0 ,0 ,0 ,466 ,5 ,18.89 ,43.02 ,1003.33 ,82.91
20:39:39,0 ,0 ,0 ,466 ,5 ,18.88 ,43.02 ,1003.35 ,82.71
20:39:40,0 ,0 ,0 ,466 ,5 ,18.88 ,43.02 ,1003.33 ,82.90
20:39:41,0 ,0 ,0 ,466 ,5 ,18.89 ,43.05 ,1003.34 ,82.81
20:39:42,0 ,0 ,0 ,466 ,5 ,18.90 ,43.04 ,1003.31 ,83.05
20:39:43,0 ,0 ,0 ,466 ,5 ,18.89 ,43.05 ,1003.36 ,82.65
20:39:44,0 ,0 ,0 ,466 ,5 ,18.89 ,43.04 ,1003.35 ,82.76
20:39:46,0 ,0 ,0 ,466 ,5 ,18.89 ,43.04 ,1003.33 ,82.93
20:39:47,0 ,0 ,0 ,466 ,5 ,18.89 ,43.04 ,1003.35 ,82.76
20:39:48,0 ,0 ,0 ,466 ,5 ,18.89 ,43.04 ,1003.34 ,82.86
20:39:49,0 ,0 ,0 ,466 ,5 ,18.89 ,43.04 ,1003.33 ,82.93
20:39:50,0 ,0 ,0 ,466 ,5 ,18.89 ,43.04 ,1003.35 ,82.79
20:39:51,0 ,0 ,0 ,466 ,5 ,18.90 ,43.04 ,1003.34 ,82.80
20:39:53,0 ,0 ,0 ,466 ,5 ,18.89 ,43.04 ,1003.36 ,82.70
20:39:54,0 ,0 ,0 ,466 ,5 ,18.89 ,43.00 ,1003.37 ,82.76
20:39:55,0 ,0 ,0 ,466 ,5 ,18.89 ,43.05 ,1003.34 ,82.80
20:39:56,0 ,0 ,0 ,466 ,5 ,18.89 ,43.04 ,1003.37 ,82.59
20:39:57,0 ,0 ,0 ,466 ,5 ,18.90 ,43.04 ,1003.36 ,82.68
20:39:58,0 ,0 ,0 ,466 ,5 ,18.90 ,43.04 ,1003.35 ,82.74
20:40:00,0 ,0 ,0 ,466 ,5 ,18.89 ,43.00 ,1003.35 ,82.76
20:40:01,0 ,0 ,0 ,466 ,5 ,18.89 ,43.02 ,1003.34 ,82.86
20:40:02,0 ,0 ,0 ,466 ,5 ,18.90 ,43.01 ,1003.35 ,82.75
20:40:03,0 ,0 ,0 ,466 ,5 ,18.89 ,43.01 ,1003.33 ,82.96
20:40:04,0 ,0 ,0 ,466 ,5 ,18.88 ,43.00 ,1003.32 ,83.01
20:40:05,0 ,0 ,0 ,466 ,5 ,18.90 ,42.99 ,1003.35 ,82.78
20:40:07,0 ,0 ,0 ,466 ,5 ,18.90 ,43.00 ,1003.35 ,82.78
20:40:08,0 ,0 ,0 ,466 ,5 ,18.90 ,42.99 ,1003.37 ,82.59
20:40:09,0 ,0 ,0 ,466 ,5 ,18.90 ,42.99 ,1003.36 ,82.65
20:40:10,0 ,0 ,0 ,466 ,5 ,18.90 ,43.01 ,1003.34 ,82.84
20:40:11,0 ,0 ,0 ,466 ,5 ,18.90 ,42.99 ,1003.37 ,82.58
20:40:12,0 ,0 ,0 ,467 ,5 ,18.90 ,43.00 ,1003.36 ,82.70
20:40:14,0 ,0 ,0 ,467 ,5 ,18.90 ,43.01 ,1003.34 ,82.81
20:40:15,0 ,0 ,0 ,467 ,5 ,18.90 ,43.02 ,1003.33 ,82.90
20:40:16,0 ,0 ,0 ,467 ,5 ,18.90 ,43.04 ,1003.35 ,82.79
20:40:17,0 ,0 ,0 ,467 ,5 ,18.90 ,43.07 ,1003.36 ,82.68
20:40:18,0 ,0 ,0 ,467 ,5 ,18.90 ,43.04 ,1003.33 ,82.88
20:40:19,0 ,0 ,0 ,467 ,5 ,18.90 ,43.04 ,1003.36 ,82.65
20:40:21,0 ,0 ,0 ,467 ,5 ,18.90 ,43.02 ,1003.37 ,82.60
20:40:22,0 ,0 ,0 ,467 ,5 ,18.90 ,43.02 ,1003.34 ,82.80
20:40:23,0 ,0 ,0 ,467 ,5 ,18.90 ,43.00 ,1003.39 ,82.44
20:40:24,0 ,0 ,0 ,467 ,5 ,18.90 ,43.01 ,1003.37 ,82.55
20:40:25,0 ,0 ,0 ,467 ,5 ,18.90 ,43.01 ,1003.36 ,82.63
20:40:26,0 ,0 ,0 ,467 ,5 ,18.90 ,42.98 ,1003.38 ,82.51
20:40:28,0 ,0 ,0 ,467 ,5 ,18.90 ,42.99 ,1003.36 ,82.68
20:40:29,0 ,0 ,0 ,467 ,5 ,18.90 ,43.00 ,1003.36 ,82.66
20:40:30,0 ,0 ,0 ,467 ,5 ,18.90 ,42.98 ,1003.34 ,82.82
20:40:31,0 ,0 ,0 ,467 ,5 ,18.90 ,43.02 ,1003.35 ,82.74
20:40:32,0 ,0 ,0 ,467 ,5 ,18.90 ,43.01 ,1003.38 ,82.48
20:40:33,0 ,0 ,0 ,467 ,5 ,18.90 ,43.03 ,1003.37 ,82.60
20:40:35,0 ,0 ,0 ,467 ,5 ,18.89 ,43.02 ,1003.36 ,82.70
20:41:36,0 ,0 ,0 ,466 ,5 ,18.91 ,42.95 ,1003.35 ,82.79
20:41:37,0 ,0 ,0 ,466 ,5 ,18.90 ,42.92 ,1003.34 ,82.88
20:41:38,0 ,0 ,0 ,466 ,5 ,18.91 ,42.91 ,1003.36 ,82.71
20:41:39,0 ,0 ,0 ,466 ,5 ,18.91 ,42.89 ,1003.35 ,82.76
20:41:40,0 ,0 ,0 ,465 ,5 ,18.91 ,42.86 ,1003.34 ,82.83
20:41:42,0 ,0 ,0 ,465 ,5 ,18.91 ,42.84 ,1003.32 ,82.97
20:41:43,0 ,0 ,0 ,465 ,5 ,18.91 ,42.83 ,1003.32 ,82.98
20:41:44,0 ,0 ,0 ,465 ,5 ,18.91 ,42.82 ,1003.33 ,82.93
20:41:45,0 ,0 ,0 ,465 ,5 ,18.92 ,42.80 ,1003.32 ,82.97
20:41:46,0 ,0 ,0 ,465 ,5 ,18.91 ,42.77 ,1003.32 ,82.98
20:41:47,0 ,0 ,0 ,465 ,5 ,18.91 ,42.77 ,1003.33 ,82.88
20:41:49,0 ,0 ,0 ,464 ,5 ,18.91 ,42.75 ,1003.35 ,82.74
20:41:50,0 ,0 ,0 ,464 ,5 ,18.91 ,42.76 ,1003.34 ,82.81
20:41:51,0 ,0 ,0 ,464 ,5 ,18.91 ,42.76 ,1003.34 ,82.86
20:41:52,0 ,0 ,0 ,464 ,5 ,18.91 ,42.73 ,1003.37 ,82.59
20:41:53,0 ,0 ,0 ,464 ,5 ,18.91 ,42.72 ,1003.35 ,82.78
20:41:54,0 ,0 ,0 ,463 ,5 ,18.92 ,42.70 ,1003.34 ,82.84
20:41:56,0 ,0 ,0 ,463 ,5 ,18.92 ,42.69 ,1003.35 ,82.76
20:41:57,0 ,0 ,0 ,463 ,5 ,18.92 ,42.67 ,1003.37 ,82.60
20:41:58,0 ,0 ,0 ,463 ,5 ,18.92 ,42.67 ,1003.36 ,82.64
20:41:59,0 ,0 ,0 ,463 ,5 ,18.92 ,42.67 ,1003.34 ,82.86
20:42:00,0 ,0 ,0 ,463 ,5 ,18.92 ,42.66 ,1003.35 ,82.78
20:42:01,0 ,0 ,0 ,462 ,5 ,18.92 ,42.66 ,1003.34 ,82.85
20:42:03,0 ,0 ,0 ,462 ,5 ,18.92 ,42.66 ,1003.31 ,83.10
20:42:04,0 ,0 ,0 ,462 ,5 ,18.92 ,42.66 ,1003.34 ,82.80
20:42:05,0 ,0 ,0 ,462 ,5 ,18.92 ,42.66 ,1003.35 ,82.72
20:42:06,0 ,0 ,0 ,461 ,5 ,18.92 ,42.62 ,1003.33 ,82.90
20:42:07,0 ,0 ,0 ,461 ,5 ,18.92 ,42.61 ,1003.35 ,82.79
20:42:08,0 ,0 ,0 ,461 ,5 ,18.92 ,42.63 ,1003.41 ,82.23
20:42:10,0 ,0 ,0 ,460 ,5 ,18.92 ,42.62 ,1003.33 ,82.90
20:42:11,0 ,0 ,0 ,460 ,5 ,18.92 ,42.61 ,1003.35 ,82.79
20:42:12,0 ,0 ,0 ,460 ,5 ,18.92 ,42.63 ,1003.35 ,82.73
20:42:13,0 ,0 ,0 ,460 ,5 ,18.92 ,42.61 ,1003.38 ,82.53
20:42:14,0 ,0 ,0 ,460 ,5 ,18.92 ,42.62 ,1003.36 ,82.64
20:42:15,0 ,0 ,0 ,459 ,5 ,18.92 ,42.63 ,1003.36 ,82.69
20:42:17,0 ,0 ,0 ,459 ,5 ,18.92 ,42.67 ,1003.36 ,82.65
20:42:18,0 ,0 ,0 ,458 ,5 ,18.91 ,42.66 ,1003.38 ,82.53
20:42:19,0 ,0 ,0 ,458 ,5 ,18.92 ,42.67 ,1003.37 ,82.61
20:42:20,0 ,0 ,0 ,458 ,5 ,18.92 ,42.66 ,1003.37 ,82.56
20:42:21,0 ,0 ,0 ,457 ,5 ,18.92 ,42.68 ,1003.36 ,82.66
20:42:22,0 ,0 ,0 ,457 ,5 ,18.91 ,42.68 ,1003.35 ,82.79
20:42:24,0 ,0 ,0 ,457 ,5 ,18.92 ,42.66 ,1003.38 ,82.53
20:42:25,0 ,0 ,0 ,457 ,5 ,18.92 ,42.66 ,1003.37 ,82.59
20:42:26,0 ,0 ,0 ,456 ,5 ,18.92 ,42.65 ,1003.37 ,82.62
20:42:27,0 ,0 ,0 ,456 ,5 ,18.92 ,42.65 ,1003.35 ,82.71
20:42:28,0 ,0 ,0 ,456 ,5 ,18.92 ,42.65 ,1003.36 ,82.65
20:42:29,0 ,0 ,0 ,456 ,5 ,18.93 ,42.65 ,1003.37 ,82.61
20:42:31,0 ,0 ,0 ,455 ,5 ,18.93 ,42.63 ,1003.39 ,82.39
20:42:32,0 ,0 ,0 ,455 ,5 ,18.92 ,42.63 ,1003.40 ,82.37
20:42:33,0 ,0 ,0 ,455 ,5 ,18.92 ,42.63 ,1003.37 ,82.62
20:42:34,0 ,0 ,0 ,454 ,5 ,18.92 ,42.66 ,1003.36 ,82.65
20:42:35,0 ,0 ,0 ,454 ,5 ,18.92 ,42.62 ,1003.35 ,82.75
20:42:36,0 ,0 ,0 ,454 ,5 ,18.92 ,42.61 ,1003.39 ,82.43
20:42:38,0 ,0 ,0 ,454 ,5 ,18.91 ,42.59 ,1003.34 ,82.82
20:42:39,0 ,0 ,0 ,453 ,5 ,18.93 ,42.54 ,1003.38 ,82.51
20:42:40,0 ,0 ,0 ,453 ,5 ,18.92 ,42.51 ,1003.34 ,82.81
20:42:41,0 ,0 ,0 ,453 ,5 ,18.92 ,42.49 ,1003.34 ,82.80
20:42:42,0 ,0 ,0 ,453 ,5 ,18.92 ,42.45 ,1003.35 ,82.79
20:42:43,0 ,0 ,0 ,453 ,5 ,18.92 ,42.44 ,1003.34 ,82.80
20:42:45,0 ,0 ,0 ,452 ,5 ,18.92 ,42.44 ,1003.37 ,82.59
20:42:46,0 ,0 ,0 ,452 ,5 ,18.93 ,42.42 ,1003.37 ,82.58
20:42:47,0 ,0 ,0 ,452 ,5 ,18.92 ,42.42 ,1003.36 ,82.67
20:42:48,0 ,0 ,0 ,451 ,5 ,18.93 ,42.44 ,1003.38 ,82.52
20:42:49,0 ,0 ,0 ,451 ,5 ,18.92 ,42.42 ,1003.35 ,82.73
20:42:50,0 ,0 ,0 ,451 ,5 ,18.92 ,42.44 ,1003.35 ,82.74
20:42:52,0 ,0 ,0 ,451 ,5 ,18.92 ,42.40 ,1003.34 ,82.82
20:42:53,0 ,0 ,0 ,451 ,5 ,18.93 ,42.37 ,1003.34 ,82.87
20:42:54,0 ,0 ,0 ,450 ,5 ,18.93 ,42.38 ,1003.38 ,82.49
20:42:55,0 ,0 ,0 ,450 ,5 ,18.93 ,42.33 ,1003.36 ,82.65
20:42:56,0 ,0 ,0 ,450 ,5 ,18.93 ,42.32 ,1003.34 ,82.81
20:42:57,0 ,0 ,0 ,450 ,5 ,18.93 ,42.31 ,1003.34 ,82.87
20:42:59,0 ,0 ,0 ,450 ,5 ,18.93 ,42.32 ,1003.38 ,82.54
20:43:00,0 ,0 ,0 ,449 ,5 ,18.93 ,42.34 ,1003.39 ,82.40
20:43:01,0 ,0 ,0 ,449 ,5 ,18.93 ,42.35 ,1003.38 ,82.53
20:43:02,0 ,0 ,0 ,449 ,5 ,18.93 ,42.35 ,1003.35 ,82.76
20:43:03,0 ,0 ,0 ,449 ,5 ,18.93 ,42.37 ,1003.36 ,82.63
20:43:04,0 ,0 ,0 ,449 ,5 ,18.93 ,42.36 ,1003.37 ,82.54
20:43:06,0 ,0 ,0 ,449 ,5 ,18.93 ,42.36 ,1003.37 ,82.61
20:43:07,0 ,0 ,0 ,448 ,5 ,18.93 ,42.36 ,1003.33 ,82.90
20:43:08,0 ,0 ,0 ,448 ,5 ,18.93 ,42.36 ,1003.34 ,82.84
20:43:09,0 ,0 ,0 ,448 ,5 ,18.93 ,42.37 ,1003.32 ,83.01
20:43:10,0 ,0 ,0 ,448 ,5 ,18.93 ,42.39 ,1003.36 ,82.64
20:43:11,0 ,0 ,0 ,448 ,5 ,18.93 ,42.39 ,1003.35 ,82.78
20:43:13,0 ,0 ,0 ,448 ,5 ,18.93 ,42.38 ,1003.34 ,82.85
