06:12:43,*** ESP32 startup detected ***
06:12:43,*** Logging started ***
06:15:35,"300,486,486,379,5,20.11,39.09,1011.29,16.30"
06:15:37,"303,486,486,379,5,20.11,39.07,1011.28,16.39"
06:15:40,"303,486,486,379,5,20.11,39.07,1011.31,16.17"
06:15:42,"304,489,489,379,5,20.12,39.06,1011.31,16.17"
06:15:44,"304,490,490,379,5,20.11,39.04,1011.30,16.28"
06:15:46,"304,492,492,379,5,20.12,39.03,1011.29,16.33"
06:15:48,"303,495,495,379,5,20.10,39.01,1011.29,16.31"
06:15:51,"303,498,498,379,5,20.11,38.99,1011.31,16.13"
06:15:53,"303,504,504,379,5,20.11,38.97,1011.30,16.24"
06:15:55,"301,505,505,379,5,20.11,38.97,1011.30,16.24"
06:15:57,"300,508,508,378,5,20.11,38.98,1011.30,16.25"
06:16:00,"300,508,508,378,5,20.11,39.00,1011.29,16.32"
06:16:02,"300,505,505,378,5,20.12,39.04,1011.33,16.03"
06:16:04,"298,504,504,378,5,20.11,39.06,1011.30,16.22"
06:16:06,"298,501,501,378,5,20.11,39.08,1011.26,16.57"
06:16:08,"298,499,499,378,5,20.10,39.05,1011.28,16.40"
06:16:11,"298,501,501,377,5,20.11,39.05,1011.29,16.36"
06:16:13,"297,505,505,378,5,20.11,39.02,1011.28,16.39"
06:16:15,"297,508,508,378,5,20.11,39.03,1011.29,16.34"
06:16:17,"297,508,508,378,5,20.10,39.00,1011.28,16.43"
06:16:19,"297,508,508,378,5,20.11,38.97,1011.30,16.27"
06:16:22,"297,507,507,378,5,20.11,38.96,1011.28,16.38"
06:16:24,"295,501,501,377,5,20.11,38.97,1011.31,16.19"
06:16:26,"294,498,498,377,5,20.11,38.99,1011.29,16.29"
06:16:28,"291,492,492,377,5,20.11,39.01,1011.29,16.36"
06:16:31,"288,486,486,377,5,20.12,39.04,1011.30,16.23"
06:16:33,"285,483,483,377,5,20.13,39.05,1011.32,16.12"
06:16:35,"283,480,480,377,5,20.13,39.05,1011.32,16.11"
06:16:37,"282,477,477,377,5,20.12,39.05,1011.29,16.33"
06:16:39,"279,478,478,377,5,20.11,39.06,1011.29,16.36"
06:16:42,"279,483,483,376,5,20.11,39.06,1011.28,16.45"
06:16:44,"276,486,486,376,5,20.11,39.07,1011.26,16.60"
06:16:46,"274,489,489,377,5,20.12,39.06,1011.29,16.34"
06:16:48,"273,489,489,377,5,20.11,39.04,1011.29,16.36"
06:16:51,"271,486,486,377,5,20.11,39.04,1011.27,16.46"
06:16:53,"270,483,483,377,5,20.12,39.05,1011.26,16.61"
06:16:55,"268,481,481,376,5,20.11,39.04,1011.28,16.39"
06:16:57,"265,480,480,376,5,20.11,39.03,1011.31,16.14"
06:16:59,"261,478,478,376,5,20.12,39.00,1011.30,16.29"
06:17:02,"259,477,477,376,5,20.11,38.98,1011.29,16.35"
06:17:04,"258,480,480,376,5,20.12,39.00,1011.29,16.37"
06:17:06,"255,481,481,376,5,20.12,38.99,1011.30,16.28"
06:17:08,"255,483,483,375,5,20.12,38.97,1011.30,16.27"
06:17:10,"252,484,484,375,5,20.12,39.01,1011.27,16.49"
06:17:13,"252,486,486,375,5,20.11,39.03,1011.29,16.34"
06:17:15,"249,489,489,375,5,20.12,39.03,1011.28,16.40"
06:17:17,"246,489,489,375,5,20.12,39.05,1011.30,16.28"
06:17:19,"244,486,486,375,5,20.12,39.04,1011.29,16.30"
06:17:22,"243,483,483,375,5,20.11,39.05,1011.27,16.50"
06:17:24,"241,477,477,375,5,20.12,39.05,1011.30,16.21"
06:17:26,"240,472,472,375,5,20.11,39.05,1011.30,16.24"
06:17:28,"237,471,471,375,5,20.11,39.06,1011.30,16.24"
06:17:30,"234,472,472,375,5,20.12,39.06,1011.28,16.38"
06:17:33,"234,474,474,375,5,20.12,39.04,1011.32,16.11"
06:17:35,"231,478,478,376,5,20.12,39.02,1011.29,16.34"
06:17:37,"231,481,481,375,5,20.12,39.00,1011.28,16.40"
06:17:39,"229,484,484,375,5,20.12,39.03,1011.32,16.11"
06:17:41,"228,486,486,375,5,20.12,39.01,1011.29,16.37"
06:17:44,"226,489,489,375,5,20.12,39.01,1011.27,16.49"
06:17:46,"225,486,486,375,5,20.11,39.03,1011.29,16.34"
06:17:48,"225,486,486,375,5,20.12,39.03,1011.30,16.21"
06:17:50,"225,486,486,375,5,20.12,39.04,1011.30,16.27"
06:17:53,"223,484,484,375,5,20.13,39.03,1011.27,16.46"
06:17:55,"222,483,483,375,5,20.13,39.00,1011.26,16.59"
06:17:57,"222,483,483,375,5,20.13,38.98,1011.25,16.69"
06:17:59,"222,483,483,375,5,20.13,38.98,1011.29,16.30"
06:18:01,"220,487,487,375,5,20.13,38.98,1011.31,16.15"
06:18:04,"219,492,492,375,5,20.13,38.98,1011.27,16.51"
06:18:06,"216,490,490,375,5,20.13,39.00,1011.29,16.35"
06:18:08,"214,489,489,375,5,20.13,38.99,1011.28,16.40"
06:18:10,"213,484,484,375,5,20.13,39.00,1011.32,16.09"
06:18:12,"210,480,480,375,5,20.13,38.99,1011.31,16.17"
06:18:15,"208,477,477,375,5,20.12,38.99,1011.30,16.23"
06:18:17,"207,477,477,375,5,20.12,38.99,1011.29,16.36"
06:18:19,"205,481,481,375,5,20.13,39.02,1011.31,16.15"
06:18:21,"205,487,487,375,5,20.13,39.02,1011.29,16.35"
06:18:24,"204,495,495,375,5,20.12,38.98,1011.29,16.37"
06:18:26,"204,501,501,375,5,20.12,38.99,1011.29,16.35"
06:18:28,"201,505,505,375,5,20.12,38.99,1011.28,16.44"
06:18:30,"199,505,505,375,5,20.12,38.98,1011.29,16.31"
06:18:32,"198,501,501,375,5,20.12,39.02,1011.28,16.40"
06:18:35,"195,493,493,375,5,20.12,39.04,1011.25,16.69"
06:18:37,"193,490,490,376,5,20.13,39.02,1011.27,16.53"
06:18:39,"192,486,486,375,5,20.12,39.00,1011.24,16.71"
06:18:41,"192,480,480,375,5,20.12,39.03,1011.29,16.30"
06:18:43,"192,477,477,375,5,20.12,39.04,1011.27,16.52"
06:18:46,"192,477,477,375,5,20.12,39.06,1011.25,16.70"
06:18:48,"192,480,480,375,5,20.11,39.01,1011.25,16.67"
06:18:50,"190,486,486,375,5,20.12,39.00,1011.28,16.38"
06:18:52,"190,492,492,375,5,20.12,39.03,1011.26,16.57"
06:18:55,"189,499,501,375,5,20.12,38.89,1011.29,16.37"
06:18:57,"189,508,510,375,5,20.12,38.88,1011.27,16.51"
06:18:59,"186,517,519,375,5,20.12,38.92,1011.26,16.57"
06:19:01,"186,522,523,375,5,20.12,38.93,1011.29,16.35"
06:19:03,"183,525,526,375,5,20.12,38.89,1011.27,16.47"
06:19:06,"181,550,552,375,5,20.12,38.87,1011.26,16.55"
06:19:08,"180,571,571,375,5,20.12,38.90,1011.26,16.59"
06:19:10,"177,591,592,374,5,20.13,38.92,1011.28,16.38"
06:19:12,"177,615,615,374,5,20.13,38.95,1011.26,16.60"
06:19:14,"174,636,636,375,5,20.12,38.95,1011.25,16.64"
06:19:17,"174,651,651,375,5,20.12,38.92,1011.24,16.71"
06:19:19,"172,666,666,375,5,20.12,38.92,1011.25,16.66"
06:19:21,"168,681,681,375,5,20.12,38.95,1011.27,16.50"
06:19:23,"165,688,688,375,5,20.12,38.93,1011.26,16.61"
06:19:26,"163,694,694,375,5,20.13,38.93,1011.28,16.45"
06:19:28,"160,700,700,375,5,20.12,38.93,1011.28,16.42"
06:19:30,"159,708,708,375,5,20.12,38.91,1011.25,16.67"
06:19:32,"157,712,712,375,5,20.12,38.91,1011.26,16.54"
06:19:34,"156,714,714,375,5,20.13,38.93,1011.27,16.49"
06:19:37,"156,723,723,375,5,20.13,38.93,1011.26,16.62"
06:19:39,"156,729,729,375,5,20.13,38.95,1011.25,16.68"
06:19:41,"156,741,741,375,5,20.13,38.98,1011.24,16.74"
06:19:43,"153,748,748,376,5,20.13,39.00,1011.25,16.70"
06:19:45,"153,753,753,376,5,20.13,39.02,1011.26,16.60"
06:19:48,"153,738,738,375,5,20.13,39.03,1011.27,16.48"
06:19:50,"153,724,724,375,5,20.13,39.02,1011.26,16.55"
06:19:52,"153,724,724,375,5,20.13,39.03,1011.26,16.61"
06:19:54,"153,727,727,375,5,20.13,39.03,1011.27,16.50"
06:19:57,"153,729,729,375,5,20.14,39.03,1011.28,16.38"
06:19:59,"153,733,733,376,5,20.14,39.00,1011.27,16.53"
06:20:01,"153,745,745,376,5,20.13,38.99,1011.27,16.54"
06:20:03,"153,760,760,376,5,20.14,38.98,1011.26,16.62"
06:20:05,"153,777,777,376,5,20.14,38.99,1011.26,16.60"
06:20:08,"151,787,787,376,5,20.14,39.00,1011.23,16.84"
06:20:10,"151,789,789,376,5,20.15,38.98,1011.25,16.69"
06:20:12,"150,789,789,376,5,20.15,38.97,1011.28,16.44"
06:20:14,"150,789,789,376,5,20.15,38.95,1011.26,16.59"
06:20:16,"150,792,792,376,5,20.15,38.94,1011.23,16.83"
06:20:19,"150,802,802,376,5,20.15,38.95,1011.24,16.71"
06:20:21,"148,822,822,376,5,20.15,38.94,1011.23,16.83"
06:20:23,"147,835,835,376,5,20.15,38.94,1011.26,16.55"
06:20:25,"147,849,849,376,5,20.16,38.93,1011.28,16.45"
06:20:28,"145,864,864,376,5,20.15,38.91,1011.28,16.43"
06:20:30,"144,870,870,376,5,20.15,38.91,1011.28,16.43"
06:20:32,"144,870,870,376,5,20.15,38.90,1011.25,16.67"
06:20:34,"144,868,868,376,5,20.15,38.91,1011.26,16.57"
06:20:36,"144,879,879,376,5,20.15,38.89,1011.28,16.37"
06:20:39,"142,904,904,376,5,20.14,38.87,1011.29,16.36"
06:20:41,"142,918,918,376,5,20.14,38.84,1011.27,16.51"
06:20:43,"142,921,921,376,5,20.15,38.83,1011.28,16.39"
06:20:45,"142,930,930,376,5,20.14,38.76,1011.23,16.80"
06:20:48,"141,930,930,376,5,20.15,38.73,1011.28,16.43"
06:20:50,"141,930,930,377,5,20.14,38.67,1011.30,16.22"
06:20:52,"141,933,933,376,5,20.14,38.63,1011.29,16.34"
06:20:54,"141,924,924,377,5,20.14,38.63,1011.27,16.53"
06:20:56,"142,909,909,377,5,20.14,38.63,1011.26,16.58"
06:20:59,"142,901,901,377,5,20.14,38.65,1011.27,16.50"
06:21:01,"141,895,895,377,5,20.14,38.68,1011.24,16.72"
06:21:03,"141,892,892,377,5,20.14,38.72,1011.30,16.22"
06:21:05,"141,885,885,377,5,20.14,38.66,1011.26,16.56"
06:21:07,"141,879,879,377,5,20.14,38.65,1011.25,16.69"
06:21:10,"141,876,876,377,5,20.14,38.61,1011.29,16.36"
06:21:12,"141,885,885,377,5,20.15,38.60,1011.27,16.46"
06:21:14,"141,903,903,377,5,20.15,38.60,1011.26,16.55"
06:21:16,"138,930,930,377,5,20.15,38.58,1011.26,16.59"
06:21:19,"138,957,957,377,5,20.14,38.57,1011.27,16.50"
06:21:21,"136,1002,1002,377,5,20.14,38.57,1011.26,16.58"
06:21:23,"136,1018,1018,377,5,20.14,38.57,1011.28,16.42"
06:21:25,"136,1047,1047,377,5,20.14,38.57,1011.26,16.56"
06:21:27,"138,1071,1071,377,5,20.15,38.58,1011.26,16.57"
06:21:30,"138,1095,1095,378,5,20.15,38.60,1011.29,16.33"
06:21:32,"138,1116,1116,378,5,20.14,38.62,1011.27,16.54"
06:21:34,"139,1137,1137,378,5,20.13,38.65,1011.28,16.41"
06:21:36,"139,1152,1152,378,5,20.14,38.67,1011.28,16.40"
06:21:38,"139,1179,1179,378,5,20.14,38.65,1011.28,16.40"
06:21:41,"139,1189,1189,378,5,20.14,38.66,1011.29,16.30"
06:21:43,"139,1224,1224,378,5,20.15,38.74,1011.28,16.45"
06:21:45,"138,1234,1234,378,5,20.15,38.79,1011.30,16.25"
06:21:47,"138,1252,1252,378,5,20.16,38.82,1011.28,16.42"
06:21:50,"136,1264,1264,378,5,20.15,38.83,1011.30,16.27"
06:21:52,"135,1273,1273,379,5,20.15,38.84,1011.28,16.45"
06:21:54,"135,1272,1272,379,5,20.15,38.86,1011.27,16.48"
06:21:56,"135,1275,1275,379,5,20.16,38.88,1011.29,16.32"
06:21:58,"136,1279,1279,379,5,20.16,38.84,1011.28,16.39"
06:22:01,"138,1270,1270,379,5,20.15,38.84,1011.28,16.40"
06:22:03,"139,1261,1261,379,5,20.17,38.86,1011.31,16.17"
06:22:05,"139,1263,1263,379,5,20.17,38.86,1011.29,16.30"
06:22:07,"139,1266,1266,379,5,20.17,38.85,1011.28,16.45"
06:22:09,"139,1267,1267,379,5,20.17,38.83,1011.29,16.33"
06:22:12,"139,1266,1266,379,5,20.17,38.83,1011.29,16.31"
06:22:14,"139,1264,1264,379,5,20.18,38.83,1011.29,16.30"
06:22:16,"138,1273,1273,379,5,20.17,38.83,1011.27,16.52"
06:22:18,"138,1296,1296,379,5,20.18,38.83,1011.28,16.37"
06:22:21,"138,1314,1314,379,5,20.17,38.85,1011.28,16.45"
06:22:23,"136,1326,1326,380,5,20.17,38.83,1011.30,16.22"
06:22:25,"136,1332,1332,379,5,20.17,38.85,1011.28,16.44"
06:22:27,"136,1338,1339,379,5,20.18,38.85,1011.29,16.37"
06:22:29,"136,1344,1344,379,5,20.17,38.85,1011.31,16.14"
06:22:32,"136,1344,1344,379,5,20.17,38.85,1011.29,16.32"
06:22:34,"136,1344,1344,380,5,20.17,38.86,1011.28,16.40"
06:22:36,"136,1332,1333,379,5,20.16,38.84,1011.29,16.31"
06:22:38,"136,1312,1312,378,5,20.16,38.86,1011.31,16.20"
06:22:40,"135,1290,1290,379,5,20.16,38.83,1011.30,16.26"
06:22:43,"135,1282,1282,378,5,20.16,38.82,1011.28,16.42"
06:22:45,"138,1288,1288,378,5,20.16,38.81,1011.28,16.40"
06:22:47,"138,1293,1293,379,5,20.17,38.68,1011.31,16.12"
06:22:49,"139,1302,1302,379,5,20.17,38.59,1011.31,16.16"
06:22:52,"141,1317,1317,379,5,20.16,38.53,1011.31,16.19"
06:22:54,"139,1315,1315,378,5,20.16,38.54,1011.31,16.17"
06:22:56,"138,1308,1308,378,5,20.16,38.60,1011.31,16.16"
06:22:58,"138,1296,1296,378,5,20.16,38.61,1011.30,16.23"
06:23:00,"138,1300,1300,378,5,20.15,38.64,1011.28,16.42"
06:23:03,"138,1311,1311,378,5,20.16,38.66,1011.31,16.15"
06:23:05,"138,1329,1329,378,5,20.16,38.65,1011.31,16.20"
06:23:07,"139,1336,1336,378,5,20.15,38.65,1011.31,16.20"
06:23:09,"139,1341,1341,378,5,20.15,38.66,1011.33,15.98"
06:23:11,"141,1339,1339,378,5,20.15,38.61,1011.31,16.16"
06:23:14,"141,1344,1344,377,5,20.15,38.62,1011.31,16.13"
06:23:16,"141,1356,1356,377,5,20.15,38.63,1011.29,16.32"
06:23:18,"141,1365,1365,377,5,20.14,38.63,1011.33,16.02"
06:23:20,"141,1371,1371,377,5,20.14,38.62,1011.32,16.12"
06:23:23,"139,1380,1380,377,5,20.14,38.62,1011.30,16.21"
06:23:25,"138,1377,1377,377,5,20.14,38.62,1011.31,16.17"
06:23:27,"138,1374,1374,377,5,20.14,38.63,1011.28,16.42"
06:23:29,"136,1375,1375,377,5,20.14,38.63,1011.33,16.00"
06:23:31,"135,1371,1371,377,5,20.15,38.66,1011.33,16.01"
06:23:34,"135,1365,1365,377,5,20.14,38.63,1011.33,16.01"
06:23:36,"132,1360,1360,377,5,20.14,38.60,1011.34,15.95"
06:23:38,"132,1354,1354,377,5,20.14,38.59,1011.33,16.00"
06:23:40,"133,1356,1356,376,5,20.14,38.62,1011.34,15.92"
06:23:42,"135,1344,1344,377,5,20.13,38.63,1011.34,15.91"
06:23:45,"135,1333,1333,376,5,20.14,38.67,1011.34,15.88"
06:23:47,"135,1342,1342,377,5,20.14,38.70,1011.33,16.01"
06:23:49,"136,1362,1362,377,5,20.14,38.74,1011.33,16.03"
06:23:51,"135,1377,1377,377,5,20.14,38.75,1011.36,15.78"
06:23:54,"136,1389,1389,377,5,20.13,38.75,1011.32,16.07"
06:23:56,"136,1393,1393,377,5,20.13,38.75,1011.32,16.09"
06:23:58,"136,1405,1405,377,5,20.13,38.75,1011.31,16.13"
06:24:00,"136,1411,1411,377,5,20.12,38.74,1011.33,15.99"
06:24:02,"138,1419,1419,377,5,20.13,38.72,1011.32,16.05"
06:24:05,"138,1428,1428,377,5,20.13,38.73,1011.33,16.02"
06:24:07,"138,1431,1431,377,5,20.13,38.74,1011.31,16.15"
06:24:09,"138,1420,1420,376,5,20.13,38.74,1011.32,16.09"
06:24:11,"136,1413,1413,376,5,20.13,38.74,1011.32,16.12"
06:24:13,"136,1410,1410,376,5,20.13,38.74,1011.34,15.94"
06:24:16,"136,1410,1410,376,5,20.13,38.75,1011.36,15.78"
06:24:18,"138,1402,1402,375,5,20.13,38.74,1011.35,15.82"
06:24:20,"138,1398,1398,375,5,20.13,38.74,1011.33,16.04"
06:24:22,"138,1404,1404,375,5,20.13,38.73,1011.35,15.85"
06:24:25,"9,1414,1414,375,5,20.14,38.75,1011.32,16.05"
06:24:27,"141,1413,1413,375,5,20.13,38.73,1011.30,16.22"
06:24:29,"141,1408,1408,375,5,20.13,38.70,1011.29,16.35"
06:24:31,"141,1399,1399,374,5,20.13,38.69,1011.32,16.09"
06:24:33,"142,1387,1387,374,5,20.14,38.66,1011.34,15.88"
06:24:36,"142,1383,1383,374,5,20.14,38.66,1011.36,15.76"
06:24:38,"142,1380,1380,374,5,20.14,38.63,1011.33,15.98"
06:24:40,"141,1384,1384,374,5,20.14,38.63,1011.37,15.67"
06:24:42,"141,1392,1392,374,5,20.14,38.63,1011.33,16.00"
06:24:45,"138,1393,1393,374,5,20.13,38.61,1011.34,15.93"
06:24:47,"136,1398,1398,374,5,20.13,38.62,1011.36,15.78"
06:24:49,"135,1422,1422,374,5,20.13,38.66,1011.33,15.98"
06:24:51,"135,1428,1428,374,5,20.14,38.67,1011.36,15.74"
06:24:53,"135,1426,1426,374,5,20.14,38.68,1011.33,16.01"
06:24:56,"135,1434,1434,374,5,20.14,38.69,1011.33,15.96"
06:24:58,"136,1450,1450,374,5,20.13,38.73,1011.34,15.92"
06:25:00,"136,1461,1461,373,5,20.13,38.71,1011.34,15.95"
06:25:02,"138,1465,1465,373,5,20.13,38.74,1011.34,15.90"
06:25:04,"138,1461,1461,373,5,20.12,38.77,1011.33,16.02"
06:25:07,"138,1452,1452,373,5,20.12,38.75,1011.31,16.17"
06:25:09,"138,1444,1444,373,5,20.13,38.77,1011.34,15.95"
06:25:11,"139,1446,1446,373,5,20.13,38.76,1011.36,15.71"
06:25:13,"138,1441,1441,373,5,20.13,38.75,1011.35,15.80"
06:25:16,"138,1437,1437,373,5,20.13,38.68,1011.34,15.88"
06:25:18,"138,1437,1437,373,5,20.13,38.75,1011.32,16.08"
06:25:20,"136,1431,1431,373,5,20.13,38.76,1011.37,15.69"
06:25:22,"135,1414,1414,373,5,20.13,38.73,1011.36,15.77"
06:25:24,"135,1417,1417,373,5,20.13,38.73,1011.33,16.01"
06:25:27,"135,1407,1407,373,5,20.13,38.77,1011.34,15.95"
06:25:29,"135,1387,1387,373,5,20.13,38.81,1011.34,15.92"
06:25:31,"135,1381,1381,373,5,20.13,38.82,1011.34,15.92"
06:25:33,"138,1398,1398,372,5,20.13,38.81,1011.32,16.11"
06:25:35,"138,1414,1414,372,5,20.12,38.77,1011.35,15.82"
06:25:38,"139,1429,1429,373,5,20.12,38.76,1011.32,16.07"
06:25:40,"139,1438,1438,373,5,20.13,38.77,1011.36,15.78"
06:25:42,"138,1443,1443,373,5,20.13,38.78,1011.34,15.88"
06:25:44,"138,1443,1443,372,5,20.13,38.71,1011.35,15.86"
06:25:47,"136,1440,1440,373,5,20.13,38.69,1011.32,16.05"
06:25:49,"135,1428,1428,373,5,20.13,38.71,1011.33,16.01"
06:25:51,"133,1407,1407,373,5,20.13,38.70,1011.32,16.12"
06:25:53,"132,1398,1398,373,5,20.12,38.67,1011.30,16.27"
06:25:55,"132,1387,1387,373,5,20.13,38.68,1011.35,15.86"
06:25:58,"132,1374,1374,373,5,20.13,38.69,1011.32,16.11"
06:26:00,"132,1380,1380,373,5,20.13,38.70,1011.31,16.15"
06:26:02,"132,1377,1377,373,5,20.13,38.72,1011.37,15.64"
06:26:04,"130,1362,1362,373,5,20.13,38.71,1011.33,15.97"
06:26:06,"130,1374,1374,373,5,20.13,38.70,1011.34,15.88"
06:26:09,"132,1401,1401,372,5,20.13,38.70,1011.34,15.93"
06:26:11,"132,1420,1420,372,5,20.13,38.74,1011.33,15.96"
06:26:13,"132,1428,1428,372,5,20.13,38.73,1011.33,16.02"
06:26:15,"132,1426,1426,372,5,20.13,38.73,1011.32,16.07"
06:26:18,"133,1422,1422,372,5,20.13,38.73,1011.33,16.03"
06:26:20,"133,1422,1422,372,5,20.13,38.75,1011.36,15.76"
06:26:22,"133,1425,1425,372,5,20.13,38.74,1011.36,15.77"
06:26:24,"135,1434,1434,372,5,20.13,38.73,1011.33,16.00"
06:26:26,"135,1438,1438,372,5,20.13,38.75,1011.35,15.81"
06:26:29,"133,1446,1446,372,5,20.14,38.77,1011.35,15.81"
06:26:31,"135,1438,1438,372,5,20.13,38.77,1011.33,16.01"
06:26:33,"135,1429,1429,372,5,20.13,38.78,1011.31,16.20"
06:26:35,"135,1425,1425,372,5,20.13,38.78,1011.31,16.14"
06:26:37,"136,1408,1408,371,5,20.13,38.80,1011.33,15.97"
06:26:40,"138,1372,1372,372,5,20.14,38.80,1011.33,16.00"
06:26:42,"138,1359,1359,371,5,20.13,38.79,1011.30,16.22"
06:26:44,"138,1351,1351,371,5,20.14,38.77,1011.30,16.22"
06:26:46,"136,1353,1353,371,5,20.14,38.76,1011.33,16.01"
06:26:49,"136,1353,1353,371,5,20.13,38.74,1011.31,16.13"
06:26:51,"135,1362,1362,371,5,20.14,38.72,1011.31,16.14"
06:26:53,"135,1371,1371,371,5,20.13,38.75,1011.31,16.18"
06:26:55,"133,1398,1398,371,5,20.13,38.76,1011.31,16.18"
06:26:57,"133,1408,1408,371,5,20.14,38.73,1011.33,15.98"
